,geohash,latitude,longitude,time,cloudCover,dewPoint,humidity,ozone,precipAccumulation,precipIntensity,precipProbability,pressure,uvIndex,visibility,windBearing,windGust,windSpeed,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,moonPhase,precipIntensityMax,precipIntensityMaxTime,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,windGustTime
7,c22y1ubdjhvn,47.4874,-122.6175,2020-01-27 00:00:00-08:00,0.67,43.97,1.0,370.9,0.0,0.0188,0.97,1018.7,1,9.022,177,25.66,7.09,43.91,2020-01-27 17:01:00-08:00,38.28,2020-01-28 00:58:00-08:00,43.91,2020-01-27 17:01:00-08:00,36.82,2020-01-27 01:00:00-08:00,0.1,0.044,2020-01-27 23:06:00-08:00,2020-01-27 07:44:00-08:00,2020-01-27 17:05:00-08:00,47.65,2020-01-27 14:57:00-08:00,40.81,2020-01-27 23:36:00-08:00,47.65,2020-01-27 14:57:00-08:00,40.81,2020-01-27 23:36:00-08:00,2020-01-27 07:34:00-08:00
0,c28y3286ry7t,48.9143,-122.6397,2020-01-20 00:00:00-08:00,0.92,40.46,0.9,351.3,0.0,0.0094,0.99,1012.2,1,9.964,79,13.27,5.99,43.47,2020-01-20 12:54:00-08:00,36.32,2020-01-21 06:37:00-08:00,43.47,2020-01-20 12:54:00-08:00,36.46,2020-01-20 01:03:00-08:00,0.88,0.0277,2020-01-20 13:31:00-08:00,2020-01-20 07:56:00-08:00,2020-01-20 16:49:00-08:00,46.75,2020-01-20 13:08:00-08:00,41.34,2020-01-21 06:07:00-08:00,46.75,2020-01-20 13:08:00-08:00,40.13,2020-01-20 01:01:00-08:00,2020-01-20 18:11:00-08:00
1,c28y3286ry7t,48.9143,-122.6397,2020-01-21 00:00:00-08:00,0.97,41.88,0.91,415.8,0.0,0.0194,0.99,1005.1,1,9.605,144,31.79,11.34,41.85,2020-01-21 13:00:00-08:00,37.06,2020-01-22 06:03:00-08:00,41.85,2020-01-21 13:00:00-08:00,36.32,2020-01-21 06:37:00-08:00,0.91,0.0513,2020-01-21 16:00:00-08:00,2020-01-21 07:55:00-08:00,2020-01-21 16:51:00-08:00,48.24,2020-01-21 13:02:00-08:00,42.3,2020-01-22 06:57:00-08:00,48.24,2020-01-21 13:02:00-08:00,41.34,2020-01-21 06:07:00-08:00,2020-01-21 10:36:00-08:00
2,c28y3286ry7t,48.9143,-122.6397,2020-01-22 00:00:00-08:00,0.95,42.38,0.95,381.7,0.0,0.0206,0.99,1014.4,1,9.877,125,21.98,8.93,43.36,2020-01-22 13:04:00-08:00,37.52,2020-01-22 19:13:00-08:00,43.36,2020-01-22 13:04:00-08:00,37.06,2020-01-22 06:03:00-08:00,0.94,0.0506,2020-01-23 00:00:00-08:00,2020-01-22 07:54:00-08:00,2020-01-22 16:52:00-08:00,47.43,2020-01-22 13:02:00-08:00,42.24,2020-01-22 20:20:00-08:00,47.43,2020-01-22 13:02:00-08:00,42.24,2020-01-22 20:20:00-08:00,2020-01-22 03:58:00-08:00
3,c28y3286ry7t,48.9143,-122.6397,2020-01-23 00:00:00-08:00,1.0,47.48,0.99,376.7,0.0,0.051,1.0,1011.8,1,7.945,135,23.01,11.18,51.08,2020-01-23 13:21:00-08:00,38.4,2020-01-24 00:48:00-08:00,51.08,2020-01-23 13:21:00-08:00,38.51,2020-01-23 00:00:00-08:00,0.98,0.1085,2020-01-23 04:21:00-08:00,2020-01-23 07:53:00-08:00,2020-01-23 16:54:00-08:00,51.28,2020-01-23 14:56:00-08:00,42.95,2020-01-24 00:44:00-08:00,51.28,2020-01-23 14:56:00-08:00,42.81,2020-01-23 00:00:00-08:00,2020-01-23 06:11:00-08:00
4,c28y3286ry7t,48.9143,-122.6397,2020-01-24 00:00:00-08:00,0.94,46.44,1.0,394.3,0.0,0.0303,1.0,1012.6,1,9.192,146,21.74,7.09,44.79,2020-01-24 08:30:00-08:00,37.03,2020-01-25 08:00:00-08:00,45.15,2020-01-24 05:56:00-08:00,38.4,2020-01-24 00:48:00-08:00,0.01,0.0882,2020-01-24 05:26:00-08:00,2020-01-24 07:52:00-08:00,2020-01-24 16:56:00-08:00,49.44,2020-01-24 07:00:00-08:00,41.26,2020-01-25 08:00:00-08:00,49.44,2020-01-24 06:59:00-08:00,42.95,2020-01-24 00:44:00-08:00,2020-01-24 00:49:00-08:00
5,c28y3286ry7t,48.9143,-122.6397,2020-01-25 00:00:00-08:00,0.95,44.71,1.0,374.6,0.0,0.0229,1.0,1009.9,1,8.678,100,20.49,6.91,44.17,2020-01-25 18:59:00-08:00,40.46,2020-01-26 06:47:00-08:00,44.17,2020-01-25 18:59:00-08:00,37.03,2020-01-25 08:01:00-08:00,0.04,0.0696,2020-01-25 09:57:00-08:00,2020-01-25 07:51:00-08:00,2020-01-25 16:57:00-08:00,48.12,2020-01-25 16:01:00-08:00,42.46,2020-01-26 05:59:00-08:00,48.12,2020-01-25 16:01:00-08:00,41.21,2020-01-25 08:17:00-08:00,2020-01-25 01:22:00-08:00
6,c28y3286ry7t,48.9143,-122.6397,2020-01-26 00:00:00-08:00,0.47,43.76,0.99,374.9,0.0,0.004,0.65,1015.9,1,10.0,103,10.05,4.9,46.24,2020-01-26 15:24:00-08:00,34.83,2020-01-26 23:57:00-08:00,46.24,2020-01-26 15:24:00-08:00,34.83,2020-01-26 23:57:00-08:00,0.07,0.0272,2020-01-27 00:00:00-08:00,2020-01-26 07:50:00-08:00,2020-01-26 16:59:00-08:00,48.35,2020-01-26 14:17:00-08:00,39.87,2020-01-26 23:43:00-08:00,48.35,2020-01-26 14:17:00-08:00,39.87,2020-01-26 23:43:00-08:00,2020-01-26 00:00:00-08:00
7,c28y3286ry7t,48.9143,-122.6397,2020-01-27 00:00:00-08:00,0.85,43.28,1.0,373.8,0.0,0.0136,0.98,1017.6,1,10.0,122,17.48,8.26,42.01,2020-01-27 16:25:00-08:00,35.08,2020-01-28 05:33:00-08:00,42.01,2020-01-27 16:25:00-08:00,34.83,2020-01-27 00:00:00-08:00,0.1,0.0518,2020-01-28 00:00:00-08:00,2020-01-27 07:49:00-08:00,2020-01-27 17:00:00-08:00,46.69,2020-01-27 15:56:00-08:00,39.44,2020-01-28 05:36:00-08:00,46.69,2020-01-27 15:56:00-08:00,39.92,2020-01-27 00:00:00-08:00,2020-01-27 11:28:00-08:00
0,c22zbzu348r3,47.8113,-122.6564,2020-01-20 00:00:00-08:00,0.83,42.14,0.88,341.9,0.0,0.0021,0.73,1012.5,1,10.0,170,18.07,6.15,47.18,2020-01-20 14:24:00-08:00,35.09,2020-01-21 06:50:00-08:00,47.18,2020-01-20 14:24:00-08:00,39.14,2020-01-20 05:40:00-08:00,0.88,0.0118,2020-01-20 07:59:00-08:00,2020-01-20 07:52:00-08:00,2020-01-20 16:53:00-08:00,49.71,2020-01-20 14:14:00-08:00,41.42,2020-01-21 03:09:00-08:00,49.71,2020-01-20 14:14:00-08:00,43.04,2020-01-21 00:00:00-08:00,2020-01-20 08:06:00-08:00
1,c22zbzu348r3,47.8113,-122.6564,2020-01-21 00:00:00-08:00,0.89,41.98,0.92,408.6,0.0,0.0241,0.98,1006.1,1,8.977,174,34.6,12.69,40.36,2020-01-21 13:01:00-08:00,34.43,2020-01-22 06:07:00-08:00,40.36,2020-01-21 13:01:00-08:00,35.09,2020-01-21 06:50:00-08:00,0.91,0.0619,2020-01-21 05:56:00-08:00,2020-01-21 07:51:00-08:00,2020-01-21 16:55:00-08:00,47.51,2020-01-21 13:00:00-08:00,39.92,2020-01-22 06:47:00-08:00,47.51,2020-01-21 13:00:00-08:00,41.42,2020-01-21 03:09:00-08:00,2020-01-21 07:36:00-08:00
2,c22zbzu348r3,47.8113,-122.6564,2020-01-22 00:00:00-08:00,0.91,42.89,0.98,370.3,0.0,0.0168,0.95,1014.8,1,9.326,166,26.97,9.82,39.56,2020-01-22 18:00:00-08:00,39.12,2020-01-22 19:00:00-08:00,42.2,2020-01-23 00:00:00-08:00,34.43,2020-01-22 06:07:00-08:00,0.94,0.0501,2020-01-22 15:59:00-08:00,2020-01-22 07:50:00-08:00,2020-01-22 16:56:00-08:00,44.85,2020-01-22 18:00:00-08:00,43.57,2020-01-22 19:00:00-08:00,47.76,2020-01-23 00:00:00-08:00,39.92,2020-01-22 06:47:00-08:00,2020-01-22 00:00:00-08:00
3,c22zbzu348r3,47.8113,-122.6564,2020-01-23 00:00:00-08:00,0.99,49.61,1.0,372.1,0.0,0.0265,0.99,1013.0,1,8.764,170,28.93,11.8,51.99,2020-01-23 16:38:00-08:00,39.67,2020-01-24 06:50:00-08:00,51.99,2020-01-23 16:38:00-08:00,41.22,2020-01-24 00:00:00-08:00,0.98,0.0886,2020-01-23 22:04:00-08:00,2020-01-23 07:49:00-08:00,2020-01-23 16:58:00-08:00,52.49,2020-01-23 16:38:00-08:00,44.54,2020-01-24 00:59:00-08:00,52.49,2020-01-23 16:38:00-08:00,45.22,2020-01-24 00:00:00-08:00,2020-01-23 09:48:00-08:00
4,c22zbzu348r3,47.8113,-122.6564,2020-01-24 00:00:00-08:00,0.98,46.19,1.0,385.9,0.0,0.0122,1.0,1013.2,1,8.742,173,24.05,8.79,44.03,2020-01-24 17:13:00-08:00,38.43,2020-01-25 03:47:00-08:00,44.03,2020-01-24 17:13:00-08:00,39.67,2020-01-24 06:50:00-08:00,0.01,0.0577,2020-01-24 00:00:00-08:00,2020-01-24 07:48:00-08:00,2020-01-24 16:59:00-08:00,47.96,2020-01-24 17:02:00-08:00,40.47,2020-01-25 03:29:00-08:00,47.96,2020-01-24 17:02:00-08:00,43.06,2020-01-25 00:00:00-08:00,2020-01-24 04:32:00-08:00
5,c22zbzu348r3,47.8113,-122.6564,2020-01-25 00:00:00-08:00,0.8,46.23,1.0,367.2,0.0,0.0259,0.99,1010.2,1,8.167,159,29.15,6.9,46.52,2020-01-25 15:59:00-08:00,40.98,2020-01-26 01:11:00-08:00,46.52,2020-01-25 15:59:00-08:00,38.43,2020-01-25 03:47:00-08:00,0.04,0.0772,2020-01-25 03:51:00-08:00,2020-01-25 07:47:00-08:00,2020-01-25 17:01:00-08:00,50.48,2020-01-25 13:01:00-08:00,43.29,2020-01-26 06:00:00-08:00,50.48,2020-01-25 13:01:00-08:00,40.47,2020-01-25 03:29:00-08:00,2020-01-25 07:54:00-08:00
6,c22zbzu348r3,47.8113,-122.6564,2020-01-26 00:00:00-08:00,0.72,44.71,0.98,374.2,0.0,0.002,0.47,1015.9,1,10.0,163,14.19,4.58,48.34,2020-01-26 14:46:00-08:00,36.44,2020-01-27 01:00:00-08:00,48.34,2020-01-26 14:46:00-08:00,37.54,2020-01-26 23:16:00-08:00,0.07,0.016,2020-01-26 23:01:00-08:00,2020-01-26 07:46:00-08:00,2020-01-26 17:02:00-08:00,48.81,2020-01-26 14:19:00-08:00,41.71,2020-01-27 00:59:00-08:00,48.81,2020-01-26 14:19:00-08:00,42.69,2020-01-26 23:02:00-08:00,2020-01-27 00:00:00-08:00
7,c22zbzu348r3,47.8113,-122.6564,2020-01-27 00:00:00-08:00,0.7,44.4,1.0,371.6,0.0,0.0138,0.93,1018.2,1,9.17,163,27.32,8.83,45.14,2020-01-27 17:04:00-08:00,36.97,2020-01-28 02:43:00-08:00,45.14,2020-01-27 17:04:00-08:00,36.44,2020-01-27 01:00:00-08:00,0.1,0.0458,2020-01-27 23:11:00-08:00,2020-01-27 07:45:00-08:00,2020-01-27 17:04:00-08:00,47.75,2020-01-27 14:53:00-08:00,40.44,2020-01-28 02:23:00-08:00,47.75,2020-01-27 14:53:00-08:00,40.83,2020-01-27 23:48:00-08:00,2020-01-27 07:20:00-08:00
0,c23jut6jjcfn,47.4467,-122.143,2020-01-20 00:00:00-08:00,0.8,39.8,0.8,338.1,0.0,0.0009,0.44,1013.1,1,10.0,132,12.93,4.72,51.93,2020-01-20 13:59:00-08:00,36.68,2020-01-21 07:45:00-08:00,51.93,2020-01-20 13:59:00-08:00,39.01,2020-01-21 00:00:00-08:00,0.88,0.0028,2020-01-20 05:59:00-08:00,2020-01-20 07:49:00-08:00,2020-01-20 16:52:00-08:00,52.43,2020-01-20 13:59:00-08:00,41.5,2020-01-21 07:34:00-08:00,52.43,2020-01-20 13:59:00-08:00,42.25,2020-01-20 07:00:00-08:00,2020-01-20 00:54:00-08:00
1,c23jut6jjcfn,47.4467,-122.143,2020-01-21 00:00:00-08:00,0.92,40.76,0.9,404.0,0.0,0.0286,0.98,1007.7,1,9.343,176,31.54,10.27,41.58,2020-01-21 13:00:00-08:00,34.88,2020-01-22 01:57:00-08:00,41.58,2020-01-21 13:00:00-08:00,35.32,2020-01-22 00:00:00-08:00,0.91,0.0789,2020-01-21 19:07:00-08:00,2020-01-21 07:48:00-08:00,2020-01-21 16:54:00-08:00,47.64,2020-01-21 13:06:00-08:00,39.12,2020-01-22 07:08:00-08:00,47.64,2020-01-21 13:06:00-08:00,41.44,2020-01-22 00:00:00-08:00,2020-01-21 15:11:00-08:00
2,c23jut6jjcfn,47.4467,-122.143,2020-01-22 00:00:00-08:00,0.91,42.28,1.0,368.3,0.0,0.0266,0.98,1015.9,1,9.636,155,29.25,7.12,40.13,2020-01-22 19:00:00-08:00,40.13,2020-01-22 19:00:00-08:00,41.85,2020-01-23 00:00:00-08:00,34.88,2020-01-22 01:57:00-08:00,0.94,0.0534,2020-01-22 15:55:00-08:00,2020-01-22 07:47:00-08:00,2020-01-22 16:55:00-08:00,44.77,2020-01-22 19:00:00-08:00,43.78,2020-01-22 19:00:00-08:00,46.15,2020-01-23 00:00:00-08:00,39.12,2020-01-22 07:08:00-08:00,2020-01-22 00:00:00-08:00
3,c23jut6jjcfn,47.4467,-122.143,2020-01-23 00:00:00-08:00,1.0,48.29,1.0,370.1,0.0,0.0381,1.0,1014.4,1,9.102,161,27.53,8.22,52.79,2020-01-23 15:58:00-08:00,36.91,2020-01-24 07:07:00-08:00,52.79,2020-01-23 15:58:00-08:00,39.35,2020-01-23 22:14:00-08:00,0.98,0.0805,2020-01-24 00:00:00-08:00,2020-01-23 07:46:00-08:00,2020-01-23 16:57:00-08:00,53.29,2020-01-23 15:58:00-08:00,40.91,2020-01-24 07:45:00-08:00,53.29,2020-01-23 15:58:00-08:00,42.85,2020-01-23 22:13:00-08:00,2020-01-23 06:55:00-08:00
4,c23jut6jjcfn,47.4467,-122.143,2020-01-24 00:00:00-08:00,1.0,44.68,1.0,383.1,0.0,0.0364,1.0,1014.2,1,8.092,161,27.33,5.46,44.61,2020-01-24 17:12:00-08:00,39.43,2020-01-25 01:04:00-08:00,44.61,2020-01-24 17:12:00-08:00,36.91,2020-01-24 07:07:00-08:00,0.01,0.0805,2020-01-24 00:02:00-08:00,2020-01-24 07:45:00-08:00,2020-01-24 16:58:00-08:00,46.72,2020-01-24 14:22:00-08:00,41.65,2020-01-25 03:48:00-08:00,46.72,2020-01-24 14:22:00-08:00,40.91,2020-01-24 07:45:00-08:00,2020-01-24 01:29:00-08:00
5,c23jut6jjcfn,47.4467,-122.143,2020-01-25 00:00:00-08:00,0.97,45.3,1.0,363.6,0.0,0.0213,0.99,1010.9,1,9.358,167,32.19,6.18,44.69,2020-01-25 17:13:00-08:00,37.85,2020-01-26 07:03:00-08:00,44.69,2020-01-25 17:13:00-08:00,39.43,2020-01-25 01:04:00-08:00,0.04,0.0631,2020-01-25 06:59:00-08:00,2020-01-25 07:44:00-08:00,2020-01-25 17:00:00-08:00,49.31,2020-01-25 13:03:00-08:00,37.36,2020-01-26 07:03:00-08:00,49.31,2020-01-25 13:03:00-08:00,41.65,2020-01-25 03:48:00-08:00,2020-01-25 07:44:00-08:00
6,c23jut6jjcfn,47.4467,-122.143,2020-01-26 00:00:00-08:00,0.83,42.22,1.0,372.0,0.0,0.0046,0.52,1016.0,1,10.0,151,7.31,3.34,46.43,2020-01-26 13:09:00-08:00,35.91,2020-01-27 00:56:00-08:00,46.43,2020-01-26 13:09:00-08:00,36.2,2020-01-26 23:11:00-08:00,0.07,0.0446,2020-01-26 20:58:00-08:00,2020-01-26 07:43:00-08:00,2020-01-26 17:01:00-08:00,47.36,2020-01-26 14:19:00-08:00,39.83,2020-01-26 22:03:00-08:00,47.36,2020-01-26 14:19:00-08:00,37.36,2020-01-26 07:03:00-08:00,2020-01-26 23:23:00-08:00
7,c23jut6jjcfn,47.4467,-122.143,2020-01-27 00:00:00-08:00,0.76,42.42,1.0,369.8,0.0,0.0142,0.94,1019.0,1,9.511,156,26.63,5.85,42.95,2020-01-27 13:08:00-08:00,35.04,2020-01-28 05:59:00-08:00,42.95,2020-01-27 13:08:00-08:00,35.91,2020-01-27 00:56:00-08:00,0.1,0.066,2020-01-27 22:00:00-08:00,2020-01-27 07:42:00-08:00,2020-01-27 17:03:00-08:00,46.81,2020-01-27 13:07:00-08:00,37.68,2020-01-28 05:47:00-08:00,46.81,2020-01-27 13:07:00-08:00,39.35,2020-01-27 23:51:00-08:00,2020-01-27 13:10:00-08:00
0,c2286x65cw8e,46.4907,-122.9342,2020-01-20 00:00:00-08:00,0.89,39.95,0.81,335.0,0.0,0.0014,0.53,1013.0,1,9.956,160,14.48,4.73,52.03,2020-01-20 14:21:00-08:00,37.8,2020-01-21 07:45:00-08:00,52.03,2020-01-20 14:21:00-08:00,38.5,2020-01-20 07:26:00-08:00,0.88,0.0064,2020-01-20 18:33:00-08:00,2020-01-20 07:49:00-08:00,2020-01-20 16:59:00-08:00,52.53,2020-01-20 14:21:00-08:00,42.91,2020-01-21 07:13:00-08:00,52.53,2020-01-20 14:21:00-08:00,41.0,2020-01-20 07:25:00-08:00,2020-01-20 15:02:00-08:00
1,c2286x65cw8e,46.4907,-122.9342,2020-01-21 00:00:00-08:00,0.98,42.51,0.96,396.0,0.0,0.0359,0.99,1008.7,1,8.401,181,32.93,9.45,38.92,2020-01-21 17:58:00-08:00,37.79,2020-01-22 08:00:00-08:00,41.54,2020-01-21 00:00:00-08:00,35.99,2020-01-21 12:42:00-08:00,0.91,0.0893,2020-01-21 13:46:00-08:00,2020-01-21 07:48:00-08:00,2020-01-21 17:00:00-08:00,44.67,2020-01-21 17:37:00-08:00,41.66,2020-01-22 06:07:00-08:00,44.83,2020-01-21 00:59:00-08:00,42.04,2020-01-21 12:42:00-08:00,2020-01-21 04:20:00-08:00
2,c2286x65cw8e,46.4907,-122.9342,2020-01-22 00:00:00-08:00,0.99,44.32,0.99,358.9,0.0,0.0276,0.98,1016.0,1,9.188,165,27.6,8.23,43.44,2020-01-22 19:00:00-08:00,43.44,2020-01-22 19:00:00-08:00,44.99,2020-01-23 00:00:00-08:00,37.45,2020-01-22 11:05:00-08:00,0.94,0.0539,2020-01-22 10:50:00-08:00,2020-01-22 07:47:00-08:00,2020-01-22 17:02:00-08:00,48.19,2020-01-22 19:00:00-08:00,47.2,2020-01-22 19:00:00-08:00,49.47,2020-01-23 00:00:00-08:00,41.66,2020-01-22 06:07:00-08:00,2020-01-22 15:12:00-08:00
3,c2286x65cw8e,46.4907,-122.9342,2020-01-23 00:00:00-08:00,1.0,50.29,1.0,367.3,0.0,0.0379,1.0,1015.1,1,8.55,170,29.61,9.61,51.47,2020-01-23 19:00:00-08:00,38.79,2020-01-24 07:03:00-08:00,51.57,2020-01-23 21:23:00-08:00,44.99,2020-01-23 00:00:00-08:00,0.98,0.083,2020-01-23 21:57:00-08:00,2020-01-23 07:46:00-08:00,2020-01-23 17:03:00-08:00,51.97,2020-01-23 19:00:00-08:00,41.79,2020-01-24 07:07:00-08:00,52.07,2020-01-23 21:23:00-08:00,48.48,2020-01-23 00:00:00-08:00,2020-01-23 04:10:00-08:00
4,c2286x65cw8e,46.4907,-122.9342,2020-01-24 00:00:00-08:00,0.99,46.62,1.0,371.7,0.0,0.0291,1.0,1014.2,1,7.18,168,25.29,4.75,47.69,2020-01-24 17:07:00-08:00,43.3,2020-01-24 22:03:00-08:00,51.25,2020-01-24 00:50:00-08:00,38.79,2020-01-24 07:03:00-08:00,0.01,0.0702,2020-01-24 20:24:00-08:00,2020-01-24 07:45:00-08:00,2020-01-24 17:04:00-08:00,48.26,2020-01-24 17:27:00-08:00,44.44,2020-01-24 22:00:00-08:00,51.75,2020-01-24 00:50:00-08:00,41.79,2020-01-24 07:07:00-08:00,2020-01-25 00:00:00-08:00
5,c2286x65cw8e,46.4907,-122.9342,2020-01-25 00:00:00-08:00,0.99,47.99,1.0,354.8,0.0,0.0258,0.99,1011.3,1,8.997,166,31.05,5.03,48.14,2020-01-25 16:51:00-08:00,39.4,2020-01-26 08:00:00-08:00,48.14,2020-01-25 16:51:00-08:00,44.05,2020-01-26 00:00:00-08:00,0.04,0.0667,2020-01-25 00:41:00-08:00,2020-01-25 07:44:00-08:00,2020-01-25 17:06:00-08:00,50.16,2020-01-25 07:00:00-08:00,38.91,2020-01-26 08:00:00-08:00,50.17,2020-01-25 06:56:00-08:00,43.56,2020-01-26 00:00:00-08:00,2020-01-25 01:41:00-08:00
6,c2286x65cw8e,46.4907,-122.9342,2020-01-26 00:00:00-08:00,0.55,43.94,0.99,369.3,0.0,0.0062,0.6,1015.9,1,10.0,163,6.33,2.87,50.0,2020-01-26 13:08:00-08:00,38.94,2020-01-27 00:18:00-08:00,50.0,2020-01-26 13:08:00-08:00,38.98,2020-01-27 00:00:00-08:00,0.07,0.0396,2020-01-26 17:43:00-08:00,2020-01-26 07:43:00-08:00,2020-01-26 17:07:00-08:00,50.5,2020-01-26 13:08:00-08:00,41.61,2020-01-27 00:30:00-08:00,50.5,2020-01-26 13:08:00-08:00,38.9,2020-01-26 08:04:00-08:00,2020-01-26 22:01:00-08:00
7,c2286x65cw8e,46.4907,-122.9342,2020-01-27 00:00:00-08:00,0.86,44.51,1.0,367.3,0.0,0.0164,0.96,1019.2,1,10.0,162,28.72,6.27,43.05,2020-01-27 18:51:00-08:00,40.32,2020-01-27 23:50:00-08:00,43.05,2020-01-27 18:51:00-08:00,38.94,2020-01-27 00:18:00-08:00,0.1,0.0522,2020-01-27 13:00:00-08:00,2020-01-27 07:42:00-08:00,2020-01-27 17:09:00-08:00,46.67,2020-01-27 18:59:00-08:00,43.16,2020-01-28 02:11:00-08:00,46.67,2020-01-27 18:59:00-08:00,41.61,2020-01-27 00:30:00-08:00,2020-01-27 09:09:00-08:00
0,c23hdebnd58d,47.219,-122.2338,2020-01-20 00:00:00-08:00,0.82,40.86,0.85,338.4,0.0,0.0009,0.42,1013.2,1,10.0,114,7.87,3.32,53.37,2020-01-20 14:11:00-08:00,39.59,2020-01-21 06:56:00-08:00,53.37,2020-01-20 14:11:00-08:00,39.12,2020-01-20 05:28:00-08:00,0.88,0.0031,2020-01-20 06:00:00-08:00,2020-01-20 07:49:00-08:00,2020-01-20 16:54:00-08:00,53.87,2020-01-20 14:11:00-08:00,42.96,2020-01-20 22:23:00-08:00,53.87,2020-01-20 14:11:00-08:00,40.45,2020-01-20 05:44:00-08:00,2020-01-20 23:02:00-08:00
1,c23hdebnd58d,47.219,-122.2338,2020-01-21 00:00:00-08:00,0.93,41.55,0.86,401.7,0.0,0.0244,0.98,1007.9,1,9.455,182,30.56,9.82,43.79,2020-01-21 12:50:00-08:00,37.98,2020-01-21 23:56:00-08:00,43.79,2020-01-21 12:50:00-08:00,37.98,2020-01-21 23:56:00-08:00,0.91,0.0907,2020-01-21 19:00:00-08:00,2020-01-21 07:48:00-08:00,2020-01-21 16:55:00-08:00,49.45,2020-01-21 12:58:00-08:00,41.21,2020-01-22 07:04:00-08:00,49.45,2020-01-21 12:58:00-08:00,43.06,2020-01-21 00:00:00-08:00,2020-01-21 13:44:00-08:00
2,c23hdebnd58d,47.219,-122.2338,2020-01-22 00:00:00-08:00,0.91,43.87,0.97,366.2,0.0,0.0255,0.98,1015.9,1,9.659,162,28.35,6.69,43.66,2020-01-22 19:00:00-08:00,43.66,2020-01-22 19:00:00-08:00,44.89,2020-01-23 00:00:00-08:00,37.98,2020-01-22 00:00:00-08:00,0.94,0.0548,2020-01-22 15:23:00-08:00,2020-01-22 07:47:00-08:00,2020-01-22 16:56:00-08:00,47.76,2020-01-22 19:00:00-08:00,46.77,2020-01-22 19:00:00-08:00,48.89,2020-01-23 00:00:00-08:00,41.21,2020-01-22 07:04:00-08:00,2020-01-22 00:00:00-08:00
3,c23hdebnd58d,47.219,-122.2338,2020-01-23 00:00:00-08:00,1.0,50.14,0.98,369.6,0.0,0.0299,1.0,1014.5,1,9.3,173,26.3,8.87,55.44,2020-01-23 13:06:00-08:00,38.2,2020-01-24 03:14:00-08:00,55.44,2020-01-23 13:06:00-08:00,38.93,2020-01-23 22:18:00-08:00,0.98,0.0657,2020-01-23 23:04:00-08:00,2020-01-23 07:46:00-08:00,2020-01-23 16:58:00-08:00,55.94,2020-01-23 13:06:00-08:00,42.13,2020-01-23 22:16:00-08:00,55.94,2020-01-23 13:06:00-08:00,42.13,2020-01-23 22:16:00-08:00,2020-01-23 12:40:00-08:00
4,c23hdebnd58d,47.219,-122.2338,2020-01-24 00:00:00-08:00,0.99,46.52,1.0,380.9,0.0,0.0305,1.0,1014.2,1,8.598,159,25.63,5.25,48.61,2020-01-24 17:10:00-08:00,39.86,2020-01-25 00:59:00-08:00,48.61,2020-01-24 17:10:00-08:00,38.2,2020-01-24 03:14:00-08:00,0.01,0.0629,2020-01-24 00:00:00-08:00,2020-01-24 07:45:00-08:00,2020-01-24 16:59:00-08:00,49.07,2020-01-24 16:54:00-08:00,42.74,2020-01-25 01:02:00-08:00,49.07,2020-01-24 16:54:00-08:00,42.36,2020-01-24 03:42:00-08:00,2020-01-24 02:03:00-08:00
5,c23hdebnd58d,47.219,-122.2338,2020-01-25 00:00:00-08:00,0.98,47.32,1.0,360.9,0.0,0.0166,0.99,1011.0,1,9.059,174,31.16,5.83,50.77,2020-01-25 16:49:00-08:00,38.94,2020-01-26 07:21:00-08:00,50.77,2020-01-25 16:49:00-08:00,39.86,2020-01-25 00:59:00-08:00,0.04,0.0335,2020-01-25 07:05:00-08:00,2020-01-25 07:44:00-08:00,2020-01-25 17:01:00-08:00,51.28,2020-01-25 13:05:00-08:00,38.45,2020-01-26 07:21:00-08:00,51.28,2020-01-25 13:05:00-08:00,42.74,2020-01-25 01:02:00-08:00,2020-01-25 07:46:00-08:00
6,c23hdebnd58d,47.219,-122.2338,2020-01-26 00:00:00-08:00,0.71,43.61,1.0,371.5,0.0,0.0043,0.51,1016.0,1,10.0,162,7.17,2.91,49.22,2020-01-26 15:38:00-08:00,38.13,2020-01-27 00:02:00-08:00,49.22,2020-01-26 15:38:00-08:00,38.13,2020-01-27 00:00:00-08:00,0.07,0.039,2020-01-26 20:55:00-08:00,2020-01-26 07:43:00-08:00,2020-01-26 17:02:00-08:00,49.69,2020-01-26 15:42:00-08:00,40.85,2020-01-26 22:02:00-08:00,49.69,2020-01-26 15:42:00-08:00,38.45,2020-01-26 07:21:00-08:00,2020-01-26 23:15:00-08:00
