,geohash,latitude,longitude,time,icon,precipType,summary
6,c23q7kmynr8q,47.5293,-121.8412,2020-01-26 00:00:00-08:00,rain,rain,Possible light rain in the evening and overnight.
7,c23q7kmynr8q,47.5293,-121.8412,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c22wrx5c8c6m,47.5436,-122.7121,2020-01-20 00:00:00-08:00,rain,rain,"Light rain until morning, starting again in the evening."
1,c22wrx5c8c6m,47.5436,-122.7121,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c22wrx5c8c6m,47.5436,-122.7121,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c22wrx5c8c6m,47.5436,-122.7121,2020-01-23 00:00:00-08:00,rain,rain,Rain throughout the day.
4,c22wrx5c8c6m,47.5436,-122.7121,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c22wrx5c8c6m,47.5436,-122.7121,2020-01-25 00:00:00-08:00,rain,rain,Light rain in the morning and afternoon.
6,c22wrx5c8c6m,47.5436,-122.7121,2020-01-26 00:00:00-08:00,rain,rain,Possible light rain in the evening and overnight.
7,c22wrx5c8c6m,47.5436,-122.7121,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c20qbcv7y78q,46.1968,-123.358,2020-01-20 00:00:00-08:00,rain,rain,Light rain overnight.
1,c20qbcv7y78q,46.1968,-123.358,2020-01-21 00:00:00-08:00,rain,rain,Rain throughout the day.
2,c20qbcv7y78q,46.1968,-123.358,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c20qbcv7y78q,46.1968,-123.358,2020-01-23 00:00:00-08:00,rain,rain,Rain throughout the day.
4,c20qbcv7y78q,46.1968,-123.358,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c20qbcv7y78q,46.1968,-123.358,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c20qbcv7y78q,46.1968,-123.358,2020-01-26 00:00:00-08:00,rain,rain,Light rain in the evening and overnight.
7,c20qbcv7y78q,46.1968,-123.358,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c22gfvmr1jx8,47.0955,-122.5672,2020-01-20 00:00:00-08:00,rain,rain,Possible drizzle overnight.
1,c22gfvmr1jx8,47.0955,-122.5672,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c22gfvmr1jx8,47.0955,-122.5672,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c22gfvmr1jx8,47.0955,-122.5672,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c22gfvmr1jx8,47.0955,-122.5672,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c22gfvmr1jx8,47.0955,-122.5672,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c22gfvmr1jx8,47.0955,-122.5672,2020-01-26 00:00:00-08:00,rain,rain,Possible light rain overnight.
7,c22gfvmr1jx8,47.0955,-122.5672,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c20u09prkqby,45.7099,-122.6632,2020-01-20 00:00:00-08:00,partly-cloudy-day,rain,Light rain overnight.
1,c20u09prkqby,45.7099,-122.6632,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c20u09prkqby,45.7099,-122.6632,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c20u09prkqby,45.7099,-122.6632,2020-01-23 00:00:00-08:00,rain,rain,Rain throughout the day.
4,c20u09prkqby,45.7099,-122.6632,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c20u09prkqby,45.7099,-122.6632,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c20u09prkqby,45.7099,-122.6632,2020-01-26 00:00:00-08:00,rain,rain,Light rain starting in the afternoon.
7,c20u09prkqby,45.7099,-122.6632,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c23xqmmkest1,47.7103,-121.3586,2020-01-20 00:00:00-08:00,partly-cloudy-day,rain,Mostly cloudy throughout the day.
1,c23xqmmkest1,47.7103,-121.3586,2020-01-21 00:00:00-08:00,rain,rain,Rain throughout the day.
2,c23xqmmkest1,47.7103,-121.3586,2020-01-22 00:00:00-08:00,rain,rain,Rain throughout the day.
3,c23xqmmkest1,47.7103,-121.3586,2020-01-23 00:00:00-08:00,rain,rain,Rain throughout the day.
4,c23xqmmkest1,47.7103,-121.3586,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c23xqmmkest1,47.7103,-121.3586,2020-01-25 00:00:00-08:00,rain,rain,Rain throughout the day.
6,c23xqmmkest1,47.7103,-121.3586,2020-01-26 00:00:00-08:00,rain,rain,Foggy in the morning and afternoon.
7,c23xqmmkest1,47.7103,-121.3586,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c22uv8275bns,47.2431,-122.4531,2020-01-20 00:00:00-08:00,rain,rain,Possible drizzle overnight.
1,c22uv8275bns,47.2431,-122.4531,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c22uv8275bns,47.2431,-122.4531,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c22uv8275bns,47.2431,-122.4531,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c22uv8275bns,47.2431,-122.4531,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c22uv8275bns,47.2431,-122.4531,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c22uv8275bns,47.2431,-122.4531,2020-01-26 00:00:00-08:00,rain,rain,Possible light rain overnight.
7,c22uv8275bns,47.2431,-122.4531,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c29220t42kpd,47.8596,-121.9853,2020-01-20 00:00:00-08:00,rain,rain,Mostly cloudy throughout the day.
1,c29220t42kpd,47.8596,-121.9853,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c29220t42kpd,47.8596,-121.9853,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c29220t42kpd,47.8596,-121.9853,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c29220t42kpd,47.8596,-121.9853,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c29220t42kpd,47.8596,-121.9853,2020-01-25 00:00:00-08:00,rain,rain,Light rain throughout the day.
6,c29220t42kpd,47.8596,-121.9853,2020-01-26 00:00:00-08:00,rain,rain,"Possible light rain until morning, starting again in the evening."
7,c29220t42kpd,47.8596,-121.9853,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c2dvv80cw853,48.8235,-119.6398,2020-01-20 00:00:00-08:00,partly-cloudy-day,rain,Mostly cloudy throughout the day.
1,c2dvv80cw853,48.8235,-119.6398,2020-01-21 00:00:00-08:00,rain,rain,Possible light rain in the morning and afternoon.
2,c2dvv80cw853,48.8235,-119.6398,2020-01-22 00:00:00-08:00,snow,snow,Foggy in the evening and overnight.
3,c2dvv80cw853,48.8235,-119.6398,2020-01-23 00:00:00-08:00,rain,rain,Possible light rain starting in the afternoon.
4,c2dvv80cw853,48.8235,-119.6398,2020-01-24 00:00:00-08:00,rain,rain,Possible drizzle in the morning and overnight.
5,c2dvv80cw853,48.8235,-119.6398,2020-01-25 00:00:00-08:00,rain,rain,Light rain in the morning and afternoon.
6,c2dvv80cw853,48.8235,-119.6398,2020-01-26 00:00:00-08:00,clear-day,rain,Clear throughout the day.
7,c2dvv80cw853,48.8235,-119.6398,2020-01-27 00:00:00-08:00,fog,snow,Foggy in the morning and afternoon.
0,c2k2kh28ym94,46.4737,-117.5967,2020-01-20 00:00:00-08:00,cloudy,rain,Overcast throughout the day.
1,c2k2kh28ym94,46.4737,-117.5967,2020-01-21 00:00:00-08:00,rain,rain,Mostly cloudy throughout the day.
2,c2k2kh28ym94,46.4737,-117.5967,2020-01-22 00:00:00-08:00,rain,rain,Light rain starting in the afternoon.
3,c2k2kh28ym94,46.4737,-117.5967,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c2k2kh28ym94,46.4737,-117.5967,2020-01-24 00:00:00-08:00,rain,rain,Possible light rain in the morning and afternoon.
5,c2k2kh28ym94,46.4737,-117.5967,2020-01-25 00:00:00-08:00,rain,rain,"Light rain until afternoon, starting again overnight."
6,c2k2kh28ym94,46.4737,-117.5967,2020-01-26 00:00:00-08:00,rain,rain,Possible drizzle in the morning.
7,c2k2kh28ym94,46.4737,-117.5967,2020-01-27 00:00:00-08:00,rain,rain,Possible light rain overnight.
0,c20u57gp3tu3,45.725,-122.5483,2020-01-20 00:00:00-08:00,partly-cloudy-day,rain,Light rain overnight.
1,c20u57gp3tu3,45.725,-122.5483,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c20u57gp3tu3,45.725,-122.5483,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c20u57gp3tu3,45.725,-122.5483,2020-01-23 00:00:00-08:00,rain,rain,Rain throughout the day.
4,c20u57gp3tu3,45.725,-122.5483,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c20u57gp3tu3,45.725,-122.5483,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c20u57gp3tu3,45.725,-122.5483,2020-01-26 00:00:00-08:00,rain,rain,Light rain starting in the afternoon.
7,c20u57gp3tu3,45.725,-122.5483,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c290k3m31en4,47.8635,-122.1497,2020-01-20 00:00:00-08:00,rain,rain,Possible drizzle overnight.
1,c290k3m31en4,47.8635,-122.1497,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c290k3m31en4,47.8635,-122.1497,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c290k3m31en4,47.8635,-122.1497,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c290k3m31en4,47.8635,-122.1497,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c290k3m31en4,47.8635,-122.1497,2020-01-25 00:00:00-08:00,rain,rain,Light rain throughout the day.
6,c290k3m31en4,47.8635,-122.1497,2020-01-26 00:00:00-08:00,rain,rain,Possible light rain overnight.
7,c290k3m31en4,47.8635,-122.1497,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c2e6h8x14g9f,48.167,-118.9722,2020-01-20 00:00:00-08:00,partly-cloudy-day,snow,Mostly cloudy throughout the day.
1,c2e6h8x14g9f,48.167,-118.9722,2020-01-21 00:00:00-08:00,snow,snow,Light snow until evening.
2,c2e6h8x14g9f,48.167,-118.9722,2020-01-22 00:00:00-08:00,snow,snow,Possible light snow starting in the afternoon.
3,c2e6h8x14g9f,48.167,-118.9722,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c2e6h8x14g9f,48.167,-118.9722,2020-01-24 00:00:00-08:00,rain,rain,Light rain in the morning and overnight.
5,c2e6h8x14g9f,48.167,-118.9722,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c2e6h8x14g9f,48.167,-118.9722,2020-01-26 00:00:00-08:00,fog,rain,Foggy in the afternoon and evening.
7,c2e6h8x14g9f,48.167,-118.9722,2020-01-27 00:00:00-08:00,snow,snow,Possible light snow starting in the afternoon.
0,c29028k6zcwp,47.8583,-122.3156,2020-01-20 00:00:00-08:00,rain,rain,Possible drizzle overnight.
1,c29028k6zcwp,47.8583,-122.3156,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c29028k6zcwp,47.8583,-122.3156,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c29028k6zcwp,47.8583,-122.3156,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c29028k6zcwp,47.8583,-122.3156,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c29028k6zcwp,47.8583,-122.3156,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c29028k6zcwp,47.8583,-122.3156,2020-01-26 00:00:00-08:00,rain,rain,Possible light rain overnight.
7,c29028k6zcwp,47.8583,-122.3156,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c23jwj4wvtqd,47.4017,-122.0764,2020-01-20 00:00:00-08:00,rain,rain,Mostly cloudy throughout the day.
1,c23jwj4wvtqd,47.4017,-122.0764,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c23jwj4wvtqd,47.4017,-122.0764,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c23jwj4wvtqd,47.4017,-122.0764,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c23jwj4wvtqd,47.4017,-122.0764,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c23jwj4wvtqd,47.4017,-122.0764,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c23jwj4wvtqd,47.4017,-122.0764,2020-01-26 00:00:00-08:00,rain,rain,Possible light rain in the evening and overnight.
7,c23jwj4wvtqd,47.4017,-122.0764,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c2k4m04cuxfc,46.8021,-117.9013,2020-01-20 00:00:00-08:00,cloudy,rain,Overcast throughout the day.
1,c2k4m04cuxfc,46.8021,-117.9013,2020-01-21 00:00:00-08:00,rain,rain,Possible light rain in the morning.
2,c2k4m04cuxfc,46.8021,-117.9013,2020-01-22 00:00:00-08:00,rain,rain,Light rain starting in the afternoon.
3,c2k4m04cuxfc,46.8021,-117.9013,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c2k4m04cuxfc,46.8021,-117.9013,2020-01-24 00:00:00-08:00,rain,rain,Possible light rain in the morning.
5,c2k4m04cuxfc,46.8021,-117.9013,2020-01-25 00:00:00-08:00,rain,rain,Light rain in the morning and afternoon.
6,c2k4m04cuxfc,46.8021,-117.9013,2020-01-26 00:00:00-08:00,cloudy,rain,Overcast throughout the day.
7,c2k4m04cuxfc,46.8021,-117.9013,2020-01-27 00:00:00-08:00,rain,rain,Possible light rain overnight.
0,c29kj7zmp7jr,48.5371,-121.7512,2020-01-20 00:00:00-08:00,rain,rain,Mostly cloudy throughout the day.
1,c29kj7zmp7jr,48.5371,-121.7512,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c29kj7zmp7jr,48.5371,-121.7512,2020-01-22 00:00:00-08:00,rain,rain,Rain throughout the day.
3,c29kj7zmp7jr,48.5371,-121.7512,2020-01-23 00:00:00-08:00,rain,rain,Rain throughout the day.
4,c29kj7zmp7jr,48.5371,-121.7512,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c29kj7zmp7jr,48.5371,-121.7512,2020-01-25 00:00:00-08:00,rain,rain,Light rain throughout the day.
6,c29kj7zmp7jr,48.5371,-121.7512,2020-01-26 00:00:00-08:00,rain,rain,Possible drizzle in the morning.
7,c29kj7zmp7jr,48.5371,-121.7512,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c29n9xqh41uf,48.9956,-122.2695,2020-01-20 00:00:00-08:00,rain,rain,Light rain throughout the day.
1,c29n9xqh41uf,48.9956,-122.2695,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c29n9xqh41uf,48.9956,-122.2695,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c29n9xqh41uf,48.9956,-122.2695,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c29n9xqh41uf,48.9956,-122.2695,2020-01-24 00:00:00-08:00,rain,rain,Rain throughout the day.
5,c29n9xqh41uf,48.9956,-122.2695,2020-01-25 00:00:00-08:00,rain,rain,Light rain throughout the day.
6,c29n9xqh41uf,48.9956,-122.2695,2020-01-26 00:00:00-08:00,rain,rain,Possible light rain in the morning and overnight.
7,c29n9xqh41uf,48.9956,-122.2695,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c22vh4qgype0,47.2982,-122.51,2020-01-20 00:00:00-08:00,rain,rain,Possible drizzle in the evening and overnight.
1,c22vh4qgype0,47.2982,-122.51,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c22vh4qgype0,47.2982,-122.51,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c22vh4qgype0,47.2982,-122.51,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c22vh4qgype0,47.2982,-122.51,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c22vh4qgype0,47.2982,-122.51,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c22vh4qgype0,47.2982,-122.51,2020-01-26 00:00:00-08:00,rain,rain,Possible light rain overnight.
7,c22vh4qgype0,47.2982,-122.51,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c20ubkmg2ww4,45.8589,-122.6764,2020-01-20 00:00:00-08:00,partly-cloudy-day,rain,Light rain overnight.
1,c20ubkmg2ww4,45.8589,-122.6764,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c20ubkmg2ww4,45.8589,-122.6764,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c20ubkmg2ww4,45.8589,-122.6764,2020-01-23 00:00:00-08:00,rain,rain,Rain throughout the day.
4,c20ubkmg2ww4,45.8589,-122.6764,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c20ubkmg2ww4,45.8589,-122.6764,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c20ubkmg2ww4,45.8589,-122.6764,2020-01-26 00:00:00-08:00,rain,rain,Light rain starting in the afternoon.
7,c20ubkmg2ww4,45.8589,-122.6764,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c28c2h3rnuud,48.0568,-122.6933,2020-01-20 00:00:00-08:00,rain,rain,Possible light rain overnight.
1,c28c2h3rnuud,48.0568,-122.6933,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c28c2h3rnuud,48.0568,-122.6933,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c28c2h3rnuud,48.0568,-122.6933,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c28c2h3rnuud,48.0568,-122.6933,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c28c2h3rnuud,48.0568,-122.6933,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c28c2h3rnuud,48.0568,-122.6933,2020-01-26 00:00:00-08:00,partly-cloudy-day,rain,Partly cloudy throughout the day.
7,c28c2h3rnuud,48.0568,-122.6933,2020-01-27 00:00:00-08:00,rain,rain,Possible light rain throughout the day.
0,c26xvtek2297,47.7995,-119.9882,2020-01-20 00:00:00-08:00,partly-cloudy-day,snow,Mostly cloudy throughout the day.
1,c26xvtek2297,47.7995,-119.9882,2020-01-21 00:00:00-08:00,snow,snow,Foggy in the morning.
2,c26xvtek2297,47.7995,-119.9882,2020-01-22 00:00:00-08:00,snow,snow,Possible light rain starting in the afternoon.
3,c26xvtek2297,47.7995,-119.9882,2020-01-23 00:00:00-08:00,rain,rain,Possible light rain throughout the day.
4,c26xvtek2297,47.7995,-119.9882,2020-01-24 00:00:00-08:00,rain,rain,Possible light rain in the morning and overnight.
5,c26xvtek2297,47.7995,-119.9882,2020-01-25 00:00:00-08:00,rain,rain,Light rain in the morning and afternoon.
6,c26xvtek2297,47.7995,-119.9882,2020-01-26 00:00:00-08:00,partly-cloudy-day,snow,Mostly cloudy throughout the day.
7,c26xvtek2297,47.7995,-119.9882,2020-01-27 00:00:00-08:00,snow,snow,Possible flurries in the afternoon.
0,c294zsc6vwvs,48.3225,-122.0122,2020-01-20 00:00:00-08:00,rain,rain,Mostly cloudy throughout the day.
1,c294zsc6vwvs,48.3225,-122.0122,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c294zsc6vwvs,48.3225,-122.0122,2020-01-22 00:00:00-08:00,rain,rain,Rain throughout the day.
3,c294zsc6vwvs,48.3225,-122.0122,2020-01-23 00:00:00-08:00,rain,rain,Rain throughout the day.
4,c294zsc6vwvs,48.3225,-122.0122,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c294zsc6vwvs,48.3225,-122.0122,2020-01-25 00:00:00-08:00,rain,rain,Light rain throughout the day.
6,c294zsc6vwvs,48.3225,-122.0122,2020-01-26 00:00:00-08:00,rain,rain,Light rain in the morning and overnight.
7,c294zsc6vwvs,48.3225,-122.0122,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c20u3nejvybm,45.7838,-122.647,2020-01-20 00:00:00-08:00,partly-cloudy-day,rain,Light rain overnight.
1,c20u3nejvybm,45.7838,-122.647,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c20u3nejvybm,45.7838,-122.647,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c20u3nejvybm,45.7838,-122.647,2020-01-23 00:00:00-08:00,rain,rain,Rain throughout the day.
4,c20u3nejvybm,45.7838,-122.647,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c20u3nejvybm,45.7838,-122.647,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c20u3nejvybm,45.7838,-122.647,2020-01-26 00:00:00-08:00,rain,rain,Light rain starting in the afternoon.
7,c20u3nejvybm,45.7838,-122.647,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c283qztrktdg,48.0747,-123.0944,2020-01-20 00:00:00-08:00,rain,rain,"Possible light rain until afternoon, starting again overnight."
1,c283qztrktdg,48.0747,-123.0944,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c283qztrktdg,48.0747,-123.0944,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c283qztrktdg,48.0747,-123.0944,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c283qztrktdg,48.0747,-123.0944,2020-01-24 00:00:00-08:00,rain,rain,"Light rain until morning, starting again in the evening."
5,c283qztrktdg,48.0747,-123.0944,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c283qztrktdg,48.0747,-123.0944,2020-01-26 00:00:00-08:00,partly-cloudy-day,rain,Partly cloudy throughout the day.
7,c283qztrktdg,48.0747,-123.0944,2020-01-27 00:00:00-08:00,rain,rain,Possible drizzle in the morning and afternoon.
0,c25p1ju6186v,46.2624,-119.4814,2020-01-20 00:00:00-08:00,cloudy,rain,Overcast throughout the day.
1,c25p1ju6186v,46.2624,-119.4814,2020-01-21 00:00:00-08:00,rain,rain,Possible drizzle in the morning.
2,c25p1ju6186v,46.2624,-119.4814,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c25p1ju6186v,46.2624,-119.4814,2020-01-23 00:00:00-08:00,rain,rain,Light rain in the morning and overnight.
4,c25p1ju6186v,46.2624,-119.4814,2020-01-24 00:00:00-08:00,rain,rain,Possible light rain in the morning and overnight.
5,c25p1ju6186v,46.2624,-119.4814,2020-01-25 00:00:00-08:00,rain,rain,Light rain in the morning.
6,c25p1ju6186v,46.2624,-119.4814,2020-01-26 00:00:00-08:00,cloudy,rain,Overcast throughout the day.
7,c25p1ju6186v,46.2624,-119.4814,2020-01-27 00:00:00-08:00,partly-cloudy-day,rain,Mostly cloudy throughout the day.
0,c27hjg7qb48b,47.1284,-119.2741,2020-01-20 00:00:00-08:00,cloudy,rain,Overcast throughout the day.
